Round,BCA Energy (J),BCA Alive,LEACH Energy (J),LEACH Alive,DEEC Energy (J),DEEC Alive,SEP Energy (J),SEP Alive
104,51.956825,100,43.323778,100,45.239650,100,43.023299,100
105,51.927843,100,43.098682,100,45.182446,100,42.857496,100
106,51.898860,100,42.879449,100,45.112207,100,42.802324,100
107,51.869878,100,42.664239,100,45.013253,100,42.747039,100
108,51.840895,100,42.531223,100,44.959601,100,42.702066,100
109,51.811912,100,42.251490,100,44.912009,100,42.655362,100
110,51.782930,100,42.116389,100,44.790517,100,42.557207,100
111,51.753947,100,41.940620,100,44.664283,100,42.367049,100
112,51.724964,100,41.866574,100,44.570688,100,42.234032,100
113,51.695982,100,41.751044,100,44.522043,100,42.019812,100
114,51.666999,100,41.564232,100,44.271325,100,41.686320,100
115,51.638017,100,41.350012,100,44.216160,100,41.568321,100
116,51.609034,100,41.203827,100,44.157700,100,41.473199,100
117,51.580051,100,41.140813,100,44.108488,100,41.139706,100
118,51.551069,100,41.096452,100,44.056988,100,40.920472,100
119,51.522086,100,41.047256,100,44.006108,100,40.774287,100
120,51.493104,100,40.952134,100,43.831498,100,40.725397,100
121,51.464121,100,40.733091,100,43.775686,100,40.561525,100
122,51.435138,100,40.580091,100,43.670281,100,40.426424,100
123,51.406156,100,40.283986,100,43.613320,100,40.251837,100
124,51.377173,100,40.064753,100,43.561682,100,40.153682,100
125,51.348190,100,39.779244,100,43.514813,100,39.871294,100
126,51.319208,100,39.460434,100,43.405750,100,39.681136,100
127,51.290225,100,39.382792,100,43.334356,100,39.427543,100
128,51.261243,100,39.309396,100,43.273229,100,39.260238,100
129,51.232260,100,39.194128,100,43.200434,100,39.187390,100
130,51.203277,100,39.085185,100,43.147699,100,39.140379,100
131,51.174295,100,38.962966,100,43.098367,100,39.092965,100
132,51.145312,100,38.850884,100,42.992152,100,38.877756,100
133,51.116330,100,38.747813,100,42.889847,100,38.624162,100
134,51.087347,100,38.632592,100,42.841299,100,38.438271,100
135,51.058364,100,38.531040,100,42.710225,100,38.119460,100
136,51.029382,100,38.439702,100,42.648739,100,38.000174,100
137,51.000399,100,38.358292,100,42.599858,100,37.898527,100
138,50.971416,100,38.309506,100,42.547394,100,37.807189,100
139,50.942434,100,38.260893,100,42.501613,100,37.621297,100
140,50.913451,100,38.101562,100,42.448439,100,37.526175,100
141,50.884469,100,38.028199,100,42.389542,100,37.277771,100
142,50.855486,100,37.954802,100,42.307623,100,37.228880,100
143,50.826503,100,37.672414,100,42.254860,100,37.131735,100
144,50.797521,100,37.531758,100,42.189688,100,36.883331,100
145,50.768538,100,37.371704,100,42.043503,100,36.674883,100
146,50.739556,100,37.223771,100,41.996242,100,36.521883,100
147,50.710573,100,37.036959,100,41.940407,100,36.426761,100
148,50.681590,100,36.932626,100,41.879052,100,36.207718,100
149,50.652608,100,36.682112,100,41.824456,100,36.098775,100
150,50.623625,100,36.467170,100,41.759054,100,36.021133,100
151,50.594642,100,36.148359,100,41.580380,100,35.931495,100
152,50.565660,100,36.013258,100,41.520882,100,35.852590,100
153,50.536677,100,35.939211,100,41.471463,100,35.805228,100
154,50.507695,100,35.685841,100,41.416020,100,35.585995,100
155,50.478712,100,35.576898,100,41.298675,100,35.438062,100
156,50.449729,100,35.437998,100,41.250018,100,35.331889,100
157,50.420747,100,35.284998,100,41.152872,100,35.258493,100
158,50.391764,100,35.218725,100,41.075265,100,35.167155,100
159,50.362782,100,35.169863,100,41.029941,100,35.055073,100
160,50.333799,100,35.092221,100,40.938196,100,34.968095,100
161,50.304816,100,34.905409,100,40.871739,100,34.865024,100
162,50.275834,100,34.726736,100,40.821072,100,34.700911,100
163,50.246851,100,34.642428,100,40.756662,100,34.579420,100
164,50.217868,100,34.527160,100,40.702304,100,34.530529,100
165,50.188886,100,34.416807,100,40.586775,100,34.420176,100
166,50.159903,100,34.263806,100,40.532026,100,34.310061,99
167,50.130921,100,34.013293,100,40.485243,100,34.131079,99
