Round,BCA Energy (J),BCA Alive,LEACH Energy (J),LEACH Alive,DEEC Energy (J),DEEC Alive,SEP Energy (J),SEP Alive
104,52.492702,100,44.415665,100,46.460723,100,45.184205,100
105,52.468823,100,44.291359,100,46.403644,100,45.103823,100
106,52.444944,100,44.103216,100,46.330196,100,45.044383,100
107,52.421065,100,43.951927,100,46.209001,100,44.993354,100
108,52.397186,100,43.839811,100,46.159109,100,44.943558,100
109,52.373307,100,43.756847,100,46.112629,100,44.899355,100
110,52.349428,100,43.599442,100,45.975590,100,44.802685,100
111,52.325549,100,43.533391,100,45.915805,100,44.618558,100
112,52.301670,100,43.320374,100,45.731924,100,44.492522,100
113,52.277791,100,43.237410,100,45.664230,100,44.413055,100
114,52.253912,100,43.070931,100,45.545496,100,44.335905,100
115,52.230033,100,42.973526,100,45.496739,100,44.139487,100
116,52.206153,100,42.895837,100,45.420987,100,44.033285,100
117,52.182274,100,42.690893,100,45.362779,100,43.790193,100
118,52.158395,100,42.644621,100,45.306616,100,43.553717,100
119,52.134516,100,42.601326,100,45.258633,100,43.310624,100
120,52.110637,100,42.393479,100,45.206085,100,43.263453,100
121,52.086758,100,42.162124,100,45.012808,100,43.137664,100
122,52.062879,100,42.067984,100,44.961496,100,42.935815,100
123,52.039000,100,42.001229,100,44.894206,100,42.739958,100
124,52.015121,100,41.843824,100,44.819927,100,42.634607,100
125,51.991242,100,41.746518,100,44.775108,100,42.487298,100
126,51.967363,100,41.643313,100,44.705730,100,42.281133,100
127,51.943484,100,41.561142,100,44.587845,100,42.195056,100
128,51.919605,100,41.318049,100,44.439353,100,41.982998,100
129,51.895726,100,41.203306,100,44.387306,100,41.921479,100
130,51.871847,100,41.122816,100,44.274457,100,41.868389,100
131,51.847968,100,41.045667,100,44.225203,100,41.824233,100
132,51.824089,100,40.832650,100,44.156914,100,41.699927,100
133,51.800210,100,40.619634,100,44.090915,100,41.519120,100
134,51.776331,100,40.453155,100,44.039541,100,41.317271,100
135,51.752452,100,40.355750,100,43.990968,100,41.169962,100
136,51.728573,100,40.184838,100,43.941972,100,41.043926,100
137,51.704694,100,39.979894,100,43.893472,100,40.775475,100
138,51.680815,100,39.925064,100,43.843828,100,40.573627,100
139,51.656936,100,39.881903,100,43.790780,100,40.487549,100
140,51.633057,100,39.715425,100,43.737522,100,40.407772,100
141,51.609178,100,39.635957,100,43.656676,100,40.219249,100
142,51.585299,100,39.421685,100,43.582936,100,40.172077,100
143,51.561420,100,39.327545,100,43.493258,100,39.973833,100
144,51.537541,100,39.253648,100,43.430439,100,39.777976,100
145,51.513662,100,39.140799,100,43.339481,100,39.673279,100
146,51.489783,100,39.070241,100,43.294217,100,39.567928,100
147,51.465904,100,38.922932,100,43.113410,100,39.299478,100
148,51.442025,100,38.826262,100,42.916992,100,39.143572,100
149,51.418145,100,38.632984,100,42.865403,100,38.931514,100
150,51.394266,100,38.515099,100,42.803797,100,38.866289,100
151,51.370387,100,38.401248,100,42.756190,100,38.799723,100
152,51.346508,100,38.333598,100,42.672084,100,38.738082,100
153,51.322629,100,38.254354,100,42.618907,100,38.694299,100
154,51.298750,100,38.160215,100,42.560147,100,38.538393,100
155,51.274871,100,37.993736,100,42.506237,100,38.336544,100
156,51.250992,100,37.780720,100,42.454750,100,38.131600,100
157,51.227113,100,37.575776,100,42.407797,100,37.919542,100
158,51.203234,100,37.507111,100,42.360638,100,37.713378,100
159,51.179355,100,37.463452,100,42.313288,100,37.529498,100
160,51.155476,100,37.279325,100,42.261672,100,37.414754,100
161,51.131597,100,37.202175,100,42.206929,100,37.202696,100
162,51.107718,100,37.096824,100,42.147869,100,37.098120,100
163,51.083839,100,36.916017,100,42.039369,100,37.017738,100
164,51.059960,100,36.836549,100,41.962040,100,36.970566,100
165,51.036081,100,36.765991,100,41.899396,100,36.857231,100
166,51.012202,100,36.561047,100,41.850860,100,36.767015,100
167,50.988323,100,36.313660,100,41.795816,100,36.618823,100
168,50.964444,100,36.240579,100,41.747352,100,36.471514,100
169,50.940565,100,36.146439,100,41.699529,100,36.311901,100
170,50.916686,100,36.046864,100,41.642109,100,36.020013,100
171,50.892807,100,35.810388,100,41.579843,100,35.885591,100
172,50.868928,100,35.620884,100,41.512194,100,35.802626,100
173,50.845049,100,35.516308,100,41.412687,100,35.684741,100
174,50.821170,100,35.323030,100,41.363094,100,35.629439,100
175,50.797291,100,35.168897,100,41.317873,100,35.585495,100
176,50.773412,100,35.002419,100,41.264042,100,35.514937,100
177,50.749533,100,34.817684,100,41.195527,100,35.316693,100
178,50.725654,100,34.765824,100,41.148061,100,35.212117,100
179,50.701775,100,34.722386,100,41.100512,100,35.023594,100
180,50.677896,100,34.562773,100,41.034083,100,34.857115,100
181,50.654017,100,34.406866,100,40.972632,100,34.743781,100
182,50.630137,100,34.222739,100,40.878545,100,34.647110,100
183,50.606258,100,34.038859,100,40.829994,100,34.439264,100
184,50.582379,100,33.934283,100,40.586901,100,34.325929,100
185,50.558500,100,33.786802,100,40.518894,100,34.168524,100
186,50.534621,100,33.716266,100,40.449876,100,34.121352,100
187,50.510742,100,33.602415,100,40.401056,100,33.909294,100
