Round,BCA Energy (J),BCA Alive,LEACH Energy (J),LEACH Alive,DEEC Energy (J),DEEC Alive,SEP Energy (J),SEP Alive
1244,20.927826,96,0.284370,3,0.000000,0,0.191416,2
1245,20.902065,96,0.282371,3,0.000000,0,0.190492,2
1246,20.876305,96,0.280371,3,0.000000,0,0.189568,2
1247,20.850544,96,0.278468,3,0.000000,0,0.188606,2
1248,20.824783,96,0.276468,3,0.000000,0,0.187644,2
1249,20.799022,96,0.274468,3,0.000000,0,0.186720,2
1250,20.773261,96,0.272469,3,0.000000,0,0.185759,2
1251,20.747501,96,0.270469,3,0.000000,0,0.184797,2
1252,20.721740,96,0.269018,3,0.000000,0,0.183835,2
1253,20.695979,96,0.267568,3,0.000000,0,0.183292,2
1254,20.670218,96,0.265568,3,0.000000,0,0.182330,2
1255,20.644458,96,0.264118,3,0.000000,0,0.181368,2
1256,20.618697,96,0.262118,3,0.000000,0,0.180406,2
1257,20.592936,96,0.260667,3,0.000000,0,0.179444,2
1258,20.567175,96,0.258668,3,0.000000,0,0.178520,2
1259,20.541414,96,0.257786,3,0.000000,0,0.177596,2
1260,20.515654,96,0.256336,3,0.000000,0,0.176634,2
1261,20.489893,96,0.254336,3,0.000000,0,0.175710,2
1262,20.464132,96,0.252886,3,0.000000,0,0.174749,2
1263,20.438371,96,0.250886,3,0.000000,0,0.173824,2
1264,20.412610,96,0.248886,3,0.000000,0,0.173281,2
1265,20.386850,96,0.246886,3,0.000000,0,0.172319,2
1266,20.361089,96,0.245436,3,0.000000,0,0.171358,2
1267,20.335328,96,0.243533,3,0.000000,0,0.170396,2
1268,20.309567,96,0.241630,3,0.000000,0,0.169472,2
1269,20.283807,96,0.239728,3,0.000000,0,0.168510,2
1270,20.258046,96,0.237825,3,0.000000,0,0.167586,2
1271,20.232285,96,0.235825,3,0.000000,0,0.166624,2
1272,20.206524,96,0.233923,3,0.000000,0,0.165700,2
1273,20.180763,96,0.232472,3,0.000000,0,0.164776,2
1274,20.155003,96,0.230473,3,0.000000,0,0.163814,2
1275,20.129242,96,0.228570,3,0.000000,0,0.163271,2
1276,20.103481,96,0.227120,3,0.000000,0,0.162347,2
1277,20.077720,96,0.225120,3,0.000000,0,0.161385,2
1278,20.051960,96,0.223217,3,0.000000,0,0.160461,2
1279,20.026199,96,0.222336,3,0.000000,0,0.159499,2
1280,20.000438,96,0.220433,3,0.000000,0,0.158575,2
1281,19.974677,96,0.218983,3,0.000000,0,0.157613,2
1282,19.948916,96,0.216983,3,0.000000,0,0.156651,2
1283,19.923156,96,0.215532,3,0.000000,0,0.155727,2
1284,19.897395,96,0.213630,3,0.000000,0,0.154765,2
1285,19.871634,96,0.211727,3,0.000000,0,0.153804,2
1286,19.845873,96,0.210277,3,0.000000,0,0.153260,2
1287,19.820112,96,0.208374,3,0.000000,0,0.152299,2
1288,19.794352,96,0.206924,3,0.000000,0,0.151337,2
1289,19.768591,96,0.204924,3,0.000000,0,0.150375,2
1290,19.742830,96,0.202924,3,0.000000,0,0.149451,2
1291,19.717069,96,0.201022,3,0.000000,0,0.148527,2
1292,19.691309,96,0.199571,3,0.000000,0,0.147565,2
1293,19.665548,96,0.198121,3,0.000000,0,0.146603,2
1294,19.639787,96,0.196121,3,0.000000,0,0.145679,2
1295,19.614026,96,0.194671,3,0.000000,0,0.144755,2
1296,19.588265,96,0.192671,3,0.000000,0,0.143831,2
1297,19.562505,96,0.190768,3,0.000000,0,0.143288,2
1298,19.536744,96,0.189318,3,0.000000,0,0.142326,2
1299,19.510983,96,0.188436,3,0.000000,0,0.141402,2
1300,19.485222,96,0.186437,3,0.000000,0,0.140478,2
1301,19.459462,96,0.184986,3,0.000000,0,0.139516,2
1302,19.433701,96,0.183536,3,0.000000,0,0.138592,2
1303,19.407940,96,0.182085,3,0.000000,0,0.137630,2
1304,19.382179,96,0.180635,3,0.000000,0,0.136706,2
1305,19.356418,96,0.178732,3,0.000000,0,0.135744,2
1306,19.330658,96,0.177282,3,0.000000,0,0.134820,2
1307,19.304897,96,0.175831,3,0.000000,0,0.133896,2
1308,19.279136,96,0.173929,3,0.000000,0,0.133353,2
1309,19.253479,95,0.171929,3,0.000000,0,0.132391,2
1310,19.228100,95,0.169929,3,0.000000,0,0.131429,2
1311,19.202721,95,0.168027,3,0.000000,0,0.130505,2
1312,19.177342,95,0.166124,3,0.000000,0,0.129543,2
1313,19.151963,95,0.164674,3,0.000000,0,0.128581,2
1314,19.126584,95,0.163223,3,0.000000,0,0.127619,2
1315,19.101204,95,0.161321,3,0.000000,0,0.126658,2
1316,19.075825,95,0.159870,3,0.000000,0,0.125734,2
1317,19.050446,95,0.158420,3,0.000000,0,0.124772,2
1318,19.025067,95,0.156420,3,0.000000,0,0.123810,2
1319,18.999688,95,0.155539,3,0.000000,0,0.123267,2
1320,18.974309,95,0.154088,3,0.000000,0,0.122343,2
1321,18.948930,95,0.152638,3,0.000000,0,0.121381,2
1322,18.923551,95,0.150638,3,0.000000,0,0.120419,2
1323,18.898172,95,0.148638,3,0.000000,0,0.119495,2
1324,18.872793,95,0.146736,3,0.000000,0,0.118571,2
1325,18.847414,95,0.145285,3,0.000000,0,0.117609,2
1326,18.822035,95,0.143285,3,0.000000,0,0.116647,2
1327,18.796656,95,0.141285,3,0.000000,0,0.115685,2
1328,18.771277,95,0.139835,3,0.000000,0,0.114723,2
1329,18.745898,95,0.137835,3,0.000000,0,0.113762,2
1330,18.720519,95,0.136385,3,0.000000,0,0.113219,2
1331,18.695140,95,0.134385,3,0.000000,0,0.112257,2
1332,18.669761,95,0.132934,3,0.000000,0,0.111295,2
1333,18.644382,95,0.131032,3,0.000000,0,0.110333,2
1334,18.619003,95,0.129726,2,0.000000,0,0.109371,2
1335,18.593651,94,0.128802,2,0.000000,0,0.108409,2
1336,18.568646,94,0.127840,2,0.000000,0,0.107448,2
1337,18.543642,94,0.126916,2,0.000000,0,0.106523,2
1338,18.518637,94,0.125992,2,0.000000,0,0.105562,2
1339,18.493632,94,0.125449,2,0.000000,0,0.104600,2
1340,18.468627,94,0.124525,2,0.000000,0,0.103638,2
1341,18.443943,93,0.123601,2,0.000000,0,0.103095,2
1342,18.419311,93,0.122677,2,0.000000,0,0.102171,2
1343,18.394679,93,0.121715,2,0.000000,0,0.101247,2
1344,18.370047,93,0.120791,2,0.000000,0,0.100323,2
1345,18.345415,93,0.119829,2,0.000000,0,0.099398,2
1346,18.320784,93,0.118905,2,0.000000,0,0.098474,2
1347,18.296152,93,0.117981,2,0.000000,0,0.097550,2
1348,18.271520,93,0.117057,2,0.000000,0,0.096626,2
1349,18.246888,93,0.116133,2,0.000000,0,0.095702,2
1350,18.222256,93,0.115171,2,0.000000,0,0.094778,2
1351,18.197624,93,0.114209,2,0.000000,0,0.093816,2
1352,18.172992,93,0.113285,2,0.000000,0,0.093273,2
1353,18.148360,93,0.112361,2,0.000000,0,0.092349,2
1354,18.123728,93,0.111437,2,0.000000,0,0.091425,2
1355,18.099096,93,0.110475,2,0.000000,0,0.090463,2
1356,18.074464,93,0.109551,2,0.000000,0,0.089539,2
1357,18.049832,93,0.108627,2,0.000000,0,0.088615,2
1358,18.025200,93,0.107665,2,0.000000,0,0.087691,2
1359,18.000568,93,0.107122,2,0.000000,0,0.086729,2
1360,17.975936,93,0.106198,2,0.000000,0,0.085767,2
1361,17.951305,93,0.105236,2,0.000000,0,0.084805,2
1362,17.926870,92,0.104274,2,0.000000,0,0.083881,2
1363,17.902605,92,0.103350,2,0.000000,0,0.083338,2
1364,17.878340,92,0.102426,2,0.000000,0,0.082414,2
1365,17.854075,92,0.101464,2,0.000000,0,0.081490,2
1366,17.829810,92,0.100540,2,0.000000,0,0.080528,2
1367,17.805545,92,0.099616,2,0.000000,0,0.079566,2
1368,17.781280,92,0.098692,2,0.000000,0,0.078642,2
1369,17.757015,92,0.097730,2,0.000000,0,0.077680,2
1370,17.732750,92,0.096768,2,0.000000,0,0.076718,2
1371,17.708485,92,0.095806,2,0.000000,0,0.075794,2
1372,17.684220,92,0.094845,2,0.000000,0,0.074833,2
1373,17.659955,92,0.093883,2,0.000000,0,0.073871,2
1374,17.635690,92,0.092959,2,0.000000,0,0.073328,2
1375,17.611425,92,0.091997,2,0.000000,0,0.072404,2
1376,17.587160,92,0.091073,2,0.000000,0,0.071479,2
1377,17.562895,92,0.090149,2,0.000000,0,0.070518,2
1378,17.538630,92,0.089225,2,0.000000,0,0.069594,2
1379,17.514365,92,0.088681,2,0.000000,0,0.068632,2
1380,17.490100,92,0.087757,2,0.000000,0,0.067708,2
1381,17.465835,92,0.086833,2,0.000000,0,0.066746,2
1382,17.441570,92,0.085871,2,0.000000,0,0.065822,2
1383,17.417306,92,0.084910,2,0.000000,0,0.064860,2
1384,17.393041,92,0.083948,2,0.000000,0,0.063898,2
1385,17.368776,92,0.083024,2,0.000000,0,0.063355,2
1386,17.344511,92,0.082062,2,0.000000,0,0.062393,2
1387,17.320246,92,0.081138,2,0.000000,0,0.061431,2
1388,17.295981,92,0.080176,2,0.000000,0,0.060507,2
1389,17.271716,92,0.079214,2,0.000000,0,0.059545,2
1390,17.247451,92,0.078290,2,0.000000,0,0.058583,2
1391,17.223186,92,0.077328,2,0.000000,0,0.057622,2
1392,17.198921,92,0.076404,2,0.000000,0,0.056698,2
1393,17.174656,92,0.075480,2,0.000000,0,0.055736,2
1394,17.150391,92,0.074518,2,0.000000,0,0.054812,2
1395,17.126126,92,0.073556,2,0.000000,0,0.053850,2
1396,17.101861,92,0.072632,2,0.000000,0,0.053307,2
1397,17.077596,92,0.071670,2,0.000000,0,0.052383,2
1398,17.053331,92,0.070709,2,0.000000,0,0.051421,2
1399,17.029066,92,0.070165,2,0.000000,0,0.050497,2
1400,17.004801,92,0.069241,2,0.000000,0,0.049535,2
1401,16.980536,92,0.068279,2,0.000000,0,0.048611,2
1402,16.956271,92,0.067318,2,0.000000,0,0.047649,2
1403,16.932006,92,0.066356,2,0.000000,0,0.046687,2
1404,16.907742,92,0.065394,2,0.000000,0,0.045763,2
1405,16.883477,92,0.064432,2,0.000000,0,0.044918,1
1406,16.859212,92,0.063470,2,0.000000,0,0.044628,1
1407,16.834947,92,0.062546,2,0.000000,0,0.044337,1
1408,16.810682,92,0.061584,2,0.000000,0,0.044047,1
1409,16.786417,92,0.060660,2,0.000000,0,0.043757,1
1410,16.762152,92,0.059736,2,0.000000,0,0.043466,1
1411,16.737887,92,0.058774,2,0.000000,0,0.043176,1
1412,16.713622,92,0.057850,2,0.000000,0,0.042885,1
1413,16.689357,92,0.056926,2,0.000000,0,0.042595,1
1414,16.665092,92,0.055964,2,0.000000,0,0.042304,1
1415,16.640827,92,0.055003,2,0.000000,0,0.042014,1
