Round,BCA Energy (J),BCA Alive,LEACH Energy (J),LEACH Alive,DEEC Energy (J),DEEC Alive,SEP Energy (J),SEP Alive
90,52.817055,100,47.616121,100,48.264032,100,47.602218,100
91,52.793067,100,47.550248,100,48.212023,100,47.404459,100
92,52.769079,100,47.405057,100,48.158450,100,47.315480,100
93,52.745090,100,47.256377,100,48.081475,100,47.204904,100
94,52.721102,100,47.127998,100,48.017901,100,47.068528,100
95,52.697113,100,47.049832,100,47.958749,100,46.882701,100
96,52.673125,100,46.989933,100,47.864601,100,46.767909,100
97,52.649136,100,46.938540,100,47.707033,100,46.637894,100
98,52.625148,100,46.893514,100,47.658990,100,46.591969,100
99,52.601160,100,46.850533,100,47.599446,100,46.507535,100
100,52.577171,100,46.674127,100,47.489660,100,46.441335,100
101,52.553183,100,46.546356,100,47.391268,100,46.290041,100
102,52.529194,100,46.436253,100,47.342555,100,46.169073,100
103,52.505206,100,46.371818,100,47.289691,100,46.083022,100
104,52.481218,100,46.292995,100,47.244785,100,45.954569,100
105,52.457229,100,46.216019,100,47.141937,100,45.722675,100
106,52.433241,100,46.072505,100,47.043015,100,45.667678,100
107,52.409252,100,45.923825,100,46.984486,100,45.619962,100
108,52.385264,100,45.793643,100,46.927266,100,45.575780,100
109,52.361276,100,45.669124,100,46.880876,100,45.533843,100
110,52.337287,100,45.591743,100,46.802352,100,45.467970,100
111,52.313299,100,45.473404,100,46.715923,100,45.250604,100
112,52.289310,100,45.322111,100,46.667299,100,45.140029,100
113,52.265322,100,45.231384,100,46.606179,100,45.069205,100
114,52.241334,100,45.101369,100,46.556500,100,44.885602,100
115,52.217345,100,44.869429,100,46.504190,100,44.767765,100
116,52.193357,100,44.741050,100,46.449701,100,44.683331,100
117,52.169368,100,44.685083,100,46.394411,100,44.592604,100
118,52.145380,100,44.638979,100,46.332939,100,44.409001,100
119,52.121392,100,44.597082,100,46.286678,100,44.330178,100
120,52.097403,100,44.443958,100,46.235088,100,44.284253,100
121,52.073415,100,44.298396,100,46.159815,100,44.126684,100
122,52.049426,100,44.193900,100,46.101697,100,44.049303,100
123,52.025438,100,44.043208,100,46.050798,100,43.949076,100
124,52.001450,100,43.933422,100,46.000368,100,43.872101,100
125,51.977461,100,43.778243,100,45.953312,100,43.640206,100
126,51.953473,100,43.690315,100,45.854921,100,43.489514,100
127,51.929484,100,43.591923,100,45.671318,100,43.391123,100
128,51.905496,100,43.443244,100,45.592494,100,43.296853,100
129,51.881508,100,43.290120,100,45.543909,100,43.226042,100
130,51.857519,100,43.096109,100,45.380838,100,43.181530,100
